Date,FTSE 100,FTSE 250,FTSE 350
08/10/1998,"4,698.85","4,251.21","2,248.49"
07/10/1998,"4,828.90","4,360.19","2,309.93"
06/10/1998,"4,853.97","4,377.41","2,321.42"
05/10/1998,"4,648.70","4,304.44","2,233.50"
02/10/1998,"4,750.35","4,342.73","2,277.24"
01/10/1998,"4,908.19","4,441.25","2,348.71"
30/09/1998,"5,064.36","4,544.16","2,419.93"
29/09/1998,"5,108.73","4,561.95","2,439.12"
28/09/1998,"5,093.53","4,553.02","2,432.28"
25/09/1998,"5,061.01","4,528.95","2,417.21"
24/09/1998,"5,167.63","4,580.27","2,464.10"
23/09/1998,"5,214.68","4,564.25","2,481.25"
22/09/1998,"5,103.31","4,572.22","2,437.91"
21/09/1998,"4,990.33","4,553.11","2,391.46"
18/09/1998,"5,055.58","4,646.78","2,425.87"
17/09/1998,"5,132.89","4,687.19","2,460.08"
16/09/1998,"5,291.67","4,758.65","2,529.24"
15/09/1998,"5,281.73","4,723.28","2,521.99"
14/09/1998,"5,268.61","4,736.68","2,518.10"
11/09/1998,"5,118.59","4,697.34","2,455.41"
10/09/1998,"5,136.57","4,751.77","2,467.62"
09/09/1998,"5,311.26","4,811.67","2,541.94"
08/09/1998,"5,344.20","4,804.50","2,554.21"
07/09/1998,"5,347.03","4,747.09","2,549.91"
04/09/1998,"5,167.03","4,663.32","2,471.19"
03/09/1998,"5,118.72","4,648.80","2,450.80"
02/09/1998,"5,235.85","4,711.98","2,502.84"
01/09/1998,"5,169.14","4,627.29","2,468.64"
28/08/1998,"5,249.38","4,786.24","2,515.13"
27/08/1998,"5,368.50","4,897.93","2,572.49"
26/08/1998,"5,545.42","5,023.56","2,653.91"
25/08/1998,"5,654.36","5,100.30","2,703.99"
24/08/1998,"5,553.66","5,055.98","2,660.20"
21/08/1998,"5,477.01","5,074.47","2,631.76"
20/08/1998,"5,667.36","5,159.34","2,714.64"
19/08/1998,"5,694.26","5,168.12","2,726.06"
18/08/1998,"5,648.17","5,159.16","2,707.07"
17/08/1998,"5,467.17","5,136.56","2,633.71"
14/08/1998,"5,455.01","5,182.45","2,633.23"
13/08/1998,"5,399.45","5,153.97","2,608.69"
12/08/1998,"5,462.22","5,213.68","2,639.00"
11/08/1998,"5,432.84","5,202.26","2,626.36"
10/08/1998,"5,587.59","5,304.70","2,696.88"
07/08/1998,"5,680.36","5,323.01","2,735.11"
06/08/1998,"5,594.10","5,310.97","2,700.03"
05/08/1998,"5,632.50","5,321.52","2,716.14"
04/08/1998,"5,736.07","5,444.92","2,768.47"
03/08/1998,"5,809.70","5,447.91","2,797.74"
31/07/1998,"5,837.05","5,482.70","2,811.77"
30/07/1998,"5,910.66","5,485.45","2,841.01"
29/07/1998,"5,844.13","5,448.53","2,811.35"
28/07/1998,"5,835.85","5,477.01","2,810.76"
27/07/1998,"5,836.15","5,497.41","2,812.80"
24/07/1998,"5,892.26","5,520.61","2,837.06"
23/07/1998,"5,976.16","5,572.94","2,874.99"
22/07/1998,"5,989.59","5,659.29","2,888.38"
21/07/1998,"6,132.66","5,703.70","2,948.85"
20/07/1998,"6,178.97","5,709.19","2,967.60"
17/07/1998,"6,173.98","5,703.65","2,965.11"
16/07/1998,"6,116.79","5,697.10","2,941.99"
15/07/1998,"6,151.49","5,697.66","2,955.70"
14/07/1998,"6,100.21","5,658.11","2,931.81"
13/07/1998,"5,958.21","5,637.97","2,874.05"
10/07/1998,"5,929.70","5,628.77","2,861.97"
09/07/1998,"5,969.70","5,633.31","2,878.13"
08/07/1998,"6,009.61","5,621.99","2,892.77"
07/07/1998,"6,003.37","5,603.29","2,888.56"
06/07/1998,"5,990.32","5,588.53","2,882.04"
03/07/1998,"5,988.41","5,585.69","2,881.02"
02/07/1998,"5,960.18","5,558.34","2,867.34"
01/07/1998,"5,919.86","5,534.86","2,849.27"
30/06/1998,"5,832.55","5,503.85","2,812.03"
29/06/1998,"5,884.48","5,521.25","2,834.09"
26/06/1998,"5,877.40","5,522.26","2,831.40"
25/06/1998,"5,858.95","5,527.66","2,824.65"
24/06/1998,"5,804.87","5,506.40","2,801.39"
23/06/1998,"5,772.01","5,510.36","2,788.85"
22/06/1998,"5,712.45","5,561.94","2,770.30"
19/06/1998,"5,748.07","5,598.52","2,787.75"
18/06/1998,"5,812.13","5,659.25","2,818.66"
17/06/1998,"5,832.68","5,683.91","2,829.07"
16/06/1998,"5,729.68","5,703.51","2,790.42"
15/06/1998,"5,715.67","5,750.03","2,789.30"
12/06/1998,"5,769.84","5,861.21","2,821.08"
11/06/1998,"5,852.49","5,917.01","2,858.84"
10/06/1998,"5,987.40","5,936.87","2,913.74"
09/06/1998,"6,019.84","5,966.57","2,929.29"
08/06/1998,"6,037.81","5,960.32","2,935.77"
05/06/1998,"5,947.25","5,934.62","2,897.75"
04/06/1998,"5,860.78","5,921.65","2,862.53"
03/06/1998,"5,898.42","5,920.43","2,877.21"
02/06/1998,"5,842.34","5,897.60","2,853.01"
01/06/1998,"5,837.88","5,898.93","2,851.38"
29/05/1998,"5,870.72","5,901.41","2,864.49"
28/05/1998,"5,862.31","5,898.54","2,860.92"
27/05/1998,"5,870.21","5,880.83","2,862.32"
26/05/1998,"5,970.70","5,920.88","2,905.54"
22/05/1998,"5,955.56","5,897.85","2,897.41"
21/05/1998,"5,935.62","5,854.51","2,885.46"
20/05/1998,"5,907.37","5,825.47","2,871.61"
19/05/1998,"5,877.77","5,795.24","2,857.12"
18/05/1998,"5,826.22","5,792.51","2,836.70"
15/05/1998,"5,917.78","5,797.80","2,873.01"
14/05/1998,"5,948.45","5,795.58","2,884.79"
13/05/1998,"5,972.86","5,788.92","2,893.69"
12/05/1998,"5,956.66","5,779.67","2,886.46"
11/05/1998,"6,028.26","5,772.37","2,913.76"
08/05/1998,"5,969.78","5,741.06","2,887.87"
07/05/1998,"5,937.95","5,702.67","2,871.73"
06/05/1998,"5,992.44","5,705.37","2,893.30"
05/05/1998,"5,986.46","5,682.27","2,888.73"
01/05/1998,"6,010.32","5,652.97","2,895.24"
30/04/1998,"5,928.35","5,610.80","2,859.12"
29/04/1998,"5,833.09","5,568.87","2,817.83"
28/04/1998,"5,806.63","5,567.87","2,807.38"
27/04/1998,"5,722.42","5,563.96","2,774.07"
24/04/1998,"5,863.93","5,600.35","2,832.87"
23/04/1998,"5,898.06","5,604.45","2,846.60"
22/04/1998,"5,931.15","5,570.50","2,856.24"
21/04/1998,"5,955.01","5,543.41","2,862.94"
20/04/1998,"5,954.14","5,526.94","2,861.00"
17/04/1998,"5,922.22","5,519.24","2,847.79"
16/04/1998,"6,002.03","5,536.81","2,880.66"
15/04/1998,"6,074.09","5,545.95","2,909.70"
