date,price
1978-05-05,1.5371
1978-05-08,1.5292
1978-05-09,1.545
1978-05-10,1.5789
1978-05-11,1.5893
1978-05-12,1.5875
1978-05-15,1.6088
1978-05-16,1.6355
1978-05-17,1.62
1978-05-18,1.63
1978-05-19,1.63
1978-05-22,1.6185
1978-05-23,1.6324
1978-05-24,1.6675
1978-05-25,1.66
1978-05-26,1.685
1978-05-30,1.687
1978-05-31,1.71
1978-06-01,1.7475
1978-06-02,1.8201
1978-06-05,1.8575
1978-06-06,1.7259
1978-06-07,1.7398
1978-06-08,1.735
1978-06-09,1.71
1978-06-12,1.655
1978-06-13,1.6613
1978-06-14,1.6691
1978-06-15,1.6985
1978-06-16,1.6515
1978-06-19,1.583
1978-06-20,1.6252
1978-06-21,1.626
1978-06-22,1.6375
1978-06-23,1.609
1978-06-26,1.6225
1978-06-27,1.5903
1978-06-28,1.5672
1978-06-29,1.54
1978-06-30,1.4862
