DATE,DEXUSNZ,DEXUSUK,DEXUSAL,DEXUSEU
1981-04-06,0.9022,2.175,1.154,
1981-04-07,0.908,2.203,1.1558,
1981-04-08,0.908,2.196,1.1565,
1981-04-09,0.9065,2.19,1.1555,
1981-04-10,0.9055,2.185,1.1543,
1981-04-13,0.901,2.163,1.1511,
1981-04-14,0.903,2.1758,1.1523,
1981-04-15,0.8985,2.153,1.149,
1981-04-16,0.8974,2.154,1.1485,
1981-04-17,0.899,2.154,1.149,
1981-04-20,0.895,2.1575,1.1465,
1981-04-21,0.8984,2.1617,1.148,
1981-04-22,0.901,2.1865,1.1526,
1981-04-23,0.9015,2.1745,1.1528,
1981-04-24,0.901,2.167,1.1517,
1981-04-27,0.9025,2.163,1.154,
1981-04-28,0.901,2.156,1.1537,
1981-04-29,0.8985,2.143,1.1512,
1981-04-30,0.897,2.1395,1.1492,
1981-05-01,0.8965,2.143,1.1487,
1981-05-04,0.89,2.118,1.1451,
1981-05-05,0.8878,2.1135,1.142,
1981-05-06,0.8885,2.1168,1.1428,
1981-05-07,0.8865,2.1035,1.141,
1981-05-08,0.8888,2.1155,1.1435,
1981-05-11,0.887,2.101,1.1427,
1981-05-12,0.8845,2.0875,1.1409,
1981-05-13,0.8825,2.0775,1.1395,
1981-05-14,0.8802,2.0663,1.1354,
1981-05-15,0.877,2.0745,1.1352,
1981-05-18,0.8792,2.0882,1.1383,
1981-05-19,0.8798,2.0765,1.1402,
1981-05-20,0.8784,2.081,1.1425,
1981-05-21,0.8778,2.068,1.1419,
1981-05-22,0.8768,2.0725,1.1408,
1981-05-25,,,,
1981-05-26,0.875,2.066,1.1384,
1981-05-27,0.871,2.06,1.1355,
1981-05-28,0.8718,2.068,1.1388,
1981-05-29,0.8709,2.07,1.1387,
1981-06-01,0.8725,2.0575,1.1411,
1981-06-02,0.8712,2.036,1.1375,
1981-06-03,0.8655,2.016,1.1373,
1981-06-04,0.8532,1.94,1.128,
1981-06-05,0.8495,1.93,1.126,
1981-06-08,0.8516,1.94,1.127,
1981-06-09,0.8526,1.9405,1.127,
1981-06-10,0.8555,1.9705,1.1325,
1981-06-11,0.853,1.949,1.1323,
1981-06-12,0.8531,1.957,1.135,
1981-06-15,0.8635,2.002,1.1435,
1981-06-16,0.866,1.9948,1.1465,
1981-06-17,0.862,1.997,1.1491,
1981-06-18,0.86,1.976,1.1477,
1981-06-19,0.8556,1.972,1.146,
1981-06-22,0.86,1.9918,1.1471,
1981-06-23,0.8625,1.9982,1.1505,
1981-06-24,0.8608,1.979,1.1507,
1981-06-25,0.8565,1.953,1.1475,
1981-06-26,0.854,1.949,1.148,
1981-06-29,0.8525,1.9435,1.1483,
1981-06-30,0.85,1.93,1.1478,
1981-07-01,0.8468,1.9025,1.1468,
1981-07-02,0.844,1.884,1.148,
1981-07-03,0.843,1.893,1.1451,
1981-07-06,0.844,1.9,1.1447,
1981-07-07,0.8445,1.9025,1.1455,
1981-07-08,0.841,1.879,1.144,
1981-07-09,0.84,1.877,1.143,
1981-07-10,0.842,1.8925,1.144,
1981-07-13,0.8425,1.8805,1.145,
1981-07-14,0.8374,1.862,1.143,
1981-07-15,0.8386,1.89,1.146,
1981-07-16,0.8406,1.8825,1.1453,
1981-07-17,0.8409,1.8815,1.1456,
1981-07-20,0.8385,1.867,1.144,
1981-07-21,0.8335,1.845,1.1395,
1981-07-22,0.8335,1.8607,1.1415,
1981-07-23,0.833,1.8545,1.1398,
1981-07-24,0.8321,1.8622,1.1405,
1981-07-27,0.8363,1.86,1.1409,
1981-07-28,0.831,1.8635,1.1388,
1981-07-29,0.8306,1.858,1.1395,
1981-07-30,0.826,1.857,1.1368,
1981-07-31,0.8275,1.84,1.1352,
1981-08-03,0.8205,1.8015,1.1263,
1981-08-04,0.8152,1.7935,1.1225,
1981-08-05,0.8167,1.8055,1.1278,
1981-08-06,0.817,1.798,1.13,
1981-08-07,0.819,1.7905,1.1343,
1981-08-10,0.8165,1.771,1.132,
1981-08-11,0.815,1.776,1.1298,
1981-08-12,0.8245,1.8115,1.1384,
1981-08-13,0.821,1.804,1.137,
1981-08-14,0.8187,1.802,1.1373,
1981-08-17,0.824,1.8225,1.141,
1981-08-18,0.8281,1.829,1.144,
1981-08-19,0.8256,1.8315,1.1452,
1981-08-20,0.8291,1.8595,1.149,
1981-08-21,0.8298,1.8765,1.152,
1981-08-24,0.8303,1.849,1.1518,
1981-08-25,0.826,1.8235,1.146,
1981-08-26,0.828,1.845,1.1468,
1981-08-27,0.8278,1.8425,1.147,
1981-08-28,0.8283,1.849,1.1495,
1981-08-31,0.8285,1.845,1.1495,
1981-09-01,0.827,1.832,1.146,
1981-09-02,0.8285,1.8415,1.1485,
1981-09-03,0.83,1.8445,1.149,
1981-09-04,0.8303,1.843,1.1495,
1981-09-07,,,,
1981-09-08,0.821,1.7935,1.1438,
1981-09-09,0.819,1.781,1.1409,
1981-09-10,0.8244,1.804,1.144,
1981-09-11,0.822,1.779,1.1425,
1981-09-14,0.822,1.795,1.1468,
1981-09-15,0.8335,1.833,1.1535,
1981-09-16,0.832,1.8475,1.1557,
1981-09-17,0.8355,1.832,1.1565,
1981-09-18,0.835,1.834,1.1566,
1981-09-21,0.8346,1.854,1.1575,
1981-09-22,0.833,1.831,1.1575,
1981-09-23,0.8281,1.8115,1.1512,
1981-09-24,0.823,1.7885,1.1475,
1981-09-25,0.82,1.7855,1.1456,
1981-09-28,0.8178,1.779,1.1417,
1981-09-29,0.8185,1.7945,1.1441,
1981-09-30,0.82,1.803,1.1428,
1981-10-01,0.8225,1.831,1.143,
1981-10-02,0.8218,1.818,1.145,
1981-10-05,0.8293,1.8545,1.15,
1981-10-06,0.825,1.847,1.1485,
1981-10-07,0.8325,1.869,1.1532,
1981-10-08,0.835,1.8985,1.1535,
1981-10-09,0.8355,1.901,1.1552,
1981-10-12,,,,
1981-10-13,0.831,1.855,1.152,
1981-10-14,0.8295,1.853,1.1493,
1981-10-15,0.8271,1.847,1.146,
1981-10-16,0.8228,1.831,1.1421,
1981-10-19,0.8248,1.84,1.1427,
1981-10-20,0.82,1.819,1.141,
1981-10-21,0.819,1.8212,1.137,
1981-10-22,0.8175,1.8148,1.1358,
1981-10-23,0.8192,1.8205,1.1385,
1981-10-26,0.813,1.805,1.1329,
1981-10-27,0.815,1.8108,1.1336,
1981-10-28,0.815,1.8245,1.1348,
1981-10-29,0.818,1.8315,1.1355,
1981-10-30,0.821,1.862,1.137,
1981-11-02,0.8275,1.8725,1.1426,
1981-11-03,,,,
1981-11-04,0.8273,1.878,1.1433,
1981-11-05,0.829,1.8725,1.1436,
1981-11-06,0.8265,1.875,1.143,
1981-11-09,0.83,1.892,1.1439,
1981-11-10,0.8255,1.867,1.1408,
1981-11-11,,,,
1981-11-12,0.8295,1.8945,1.1435,
1981-11-13,0.829,1.907,1.144,
1981-11-16,0.8315,1.913,1.1442,
1981-11-17,0.8295,1.893,1.144,
1981-11-18,0.8315,1.9115,1.1461,
1981-11-19,0.8325,1.911,1.1472,
1981-11-20,0.8335,1.897,1.1455,
1981-11-23,0.833,1.9037,1.1468,
1981-11-24,0.835,1.9185,1.1482,
1981-11-25,0.835,1.928,1.1497,
1981-11-26,,,,
1981-11-27,0.8365,1.956,1.1507,
1981-11-30,0.8365,1.955,1.1518,
1981-12-01,0.8385,1.9455,1.148,
1981-12-02,0.8395,1.9525,1.1472,
1981-12-03,0.837,1.933,1.1431,
1981-12-04,0.8355,1.9415,1.1443,
1981-12-07,0.8364,1.935,1.143,
1981-12-08,0.8345,1.9265,1.1385,
1981-12-09,0.8325,1.9225,1.139,
1981-12-10,0.83,1.8928,1.135,
1981-12-11,0.825,1.8775,1.1333,
1981-12-14,0.823,1.8655,1.1305,
1981-12-15,0.8265,1.8855,1.133,
1981-12-16,0.8255,1.8865,1.131,
1981-12-17,0.8255,1.8865,1.132,
1981-12-18,0.8227,1.8775,1.1295,
1981-12-21,0.8237,1.8715,1.1289,
1981-12-22,0.8225,1.886,1.1295,
1981-12-23,0.823,1.8865,1.1275,
1981-12-24,0.8225,1.893,1.126,
1981-12-25,,,,
1981-12-28,0.8215,1.89,1.125,
1981-12-29,0.821,1.8905,1.1257,
1981-12-30,0.8233,1.9125,1.1285,
1981-12-31,0.823,1.915,1.128,
1982-01-01,,,,
1982-01-04,0.827,1.926,1.129,
1982-01-05,0.8248,1.912,1.1277,
1982-01-06,0.824,1.9253,1.1275,
1982-01-07,0.823,1.92,1.1237,
1982-01-08,0.8228,1.92,1.124,
1982-01-11,0.8175,1.887,1.1195,
1982-01-12,0.816,1.873,1.119,
1982-01-13,0.8152,1.868,1.117,
1982-01-14,0.8105,1.8635,1.114,
1982-01-15,0.822,1.87,1.114,
1982-01-18,0.811,1.8835,1.114,
1982-01-19,0.8135,1.894,1.1142,
1982-01-20,0.8105,1.8832,1.1128,
1982-01-21,0.8107,1.88,1.1125,
1982-01-22,0.8095,1.8705,1.109,
1982-01-25,0.805,1.8545,1.1045,
1982-01-26,0.8058,1.8705,1.1052,
1982-01-27,0.804,1.866,1.1027,
1982-01-28,0.802,1.8745,1.099,
1982-01-29,0.805,1.879,1.093,
1982-02-01,0.8,1.8605,1.0957,
1982-02-02,0.8003,1.8625,1.0947,
1982-02-03,0.799,1.8585,1.092,
1982-02-04,0.8005,1.87,1.0938,
1982-02-05,0.798,1.8605,1.0915,
1982-02-08,0.7984,1.8625,1.0908,
1982-02-09,0.7935,1.842,1.0862,
1982-02-10,0.794,1.8475,1.0872,
1982-02-11,0.7941,1.849,1.087,
1982-02-12,,,,
1982-02-15,,,,
1982-02-16,0.7875,1.8322,1.087,
1982-02-17,0.7875,1.8355,1.0763,
1982-02-18,0.7905,1.8515,1.08,
1982-02-19,0.794,1.8525,1.0813,
1982-02-22,0.7936,1.8475,1.0822,
1982-02-23,0.7905,1.831,1.0775,
1982-02-24,0.7865,1.8295,1.0777,
1982-02-25,0.7857,1.8327,1.0753,
1982-02-26,0.785,1.82,1.0735,
1982-03-01,0.7835,1.8217,1.07,
1982-03-02,0.7825,1.8125,1.0701,
1982-03-03,0.783,1.823,1.0705,
1982-03-04,0.7836,1.8275,1.069,
1982-03-05,0.7855,1.8375,1.0698,
1982-03-08,0.785,1.825,1.069,
1982-03-09,0.78,1.8035,1.064,
1982-03-10,0.78,1.81,1.0635,
1982-03-11,0.7793,1.805,1.0608,
1982-03-12,0.7785,1.7975,1.0595,
1982-03-15,0.778,1.807,1.0586,
1982-03-16,0.7765,1.802,1.0599,
1982-03-17,0.777,1.8092,1.0602,
1982-03-18,0.777,1.8095,1.0588,
1982-03-19,0.775,1.799,1.0565,
1982-03-22,0.7744,1.7978,1.055,
1982-03-23,0.774,1.802,1.055,
1982-03-24,0.775,1.8045,1.057,
1982-03-25,0.7725,1.7955,1.054,
1982-03-26,0.7705,1.79,1.0532,
1982-03-29,0.767,1.7775,1.0505,
1982-03-30,0.7678,1.7835,1.0515,
1982-03-31,0.765,1.781,1.0494,
1982-04-01,0.7678,1.79,1.052,
1982-04-02,0.7672,1.7875,1.0511,
1982-04-05,0.7635,1.7722,1.0485,
1982-04-06,0.7595,1.7505,1.0478,
1982-04-07,0.7635,1.763,1.0497,
1982-04-08,0.7618,1.753,1.0435,
1982-04-09,0.761,1.754,1.045,
1982-04-12,0.7627,1.768,1.0473,
1982-04-13,0.763,1.769,1.0482,
1982-04-14,0.7625,1.76,1.0478,
1982-04-15,0.762,1.7598,1.0474,
1982-04-16,0.7615,1.76,1.0478,
1982-04-19,0.765,1.773,1.0505,
1982-04-20,0.774,1.7705,1.0522,
1982-04-21,0.767,1.777,1.0527,
1982-04-22,0.7675,1.7775,1.0535,
1982-04-23,0.7678,1.772,1.0541,
1982-04-26,0.7676,1.7775,1.0552,
1982-04-27,0.768,1.7745,1.0565,
1982-04-28,0.7696,1.7855,1.0588,
1982-04-29,0.7692,1.794,1.061,
1982-04-30,0.772,1.7945,1.0614,
1982-05-03,0.7705,1.8135,1.0613,
1982-05-04,0.7685,1.7945,1.0595,
1982-05-05,0.771,1.805,1.0614,
1982-05-06,0.7745,1.821,1.066,
1982-05-07,0.776,1.8262,1.068,
1982-05-10,0.777,1.836,1.066,
1982-05-11,0.7755,1.833,1.0663,
1982-05-12,0.7765,1.837,1.065,
1982-05-13,0.7735,1.824,1.0618,
1982-05-14,0.7705,1.8235,1.0616,
1982-05-17,0.772,1.8165,1.0585,
1982-05-18,0.768,1.8135,1.0572,
1982-05-19,0.768,1.7965,1.054,
1982-05-20,0.768,1.7795,1.0548,
1982-05-21,0.768,1.7975,1.0578,
1982-05-24,0.769,1.8045,1.0578,
1982-05-25,0.7685,1.8048,1.055,
1982-05-26,0.765,1.8,1.0539,
1982-05-27,0.7635,1.7895,1.051,
1982-05-28,0.7615,1.791,1.0503,
1982-05-31,,,,
1982-06-01,0.761,1.7875,1.046,
1982-06-02,0.7585,1.7915,1.0456,
1982-06-03,0.7603,1.7962,1.0479,
1982-06-04,0.761,1.795,1.0477,
1982-06-07,0.759,1.79,1.0456,
1982-06-08,0.7565,1.782,1.0427,
1982-06-09,0.754,1.7745,1.0401,
1982-06-10,0.753,1.764,1.0383,
1982-06-11,0.755,1.7745,1.04,
1982-06-14,0.7515,1.758,1.0337,
1982-06-15,0.7515,1.7612,1.0333,
1982-06-16,0.7498,1.748,1.0303,
1982-06-17,0.747,1.743,1.0266,
1982-06-18,0.7454,1.7385,1.0238,
1982-06-21,0.74,1.727,1.0211,
1982-06-22,0.744,1.7365,1.0231,
1982-06-23,0.7397,1.7295,1.0218,
1982-06-24,0.743,1.733,1.0227,
1982-06-25,0.7392,1.719,1.0205,
1982-06-28,0.738,1.7185,1.0168,
1982-06-29,0.7394,1.735,1.0205,
1982-06-30,0.7425,1.7355,1.0221,
1982-07-01,0.7412,1.735,1.0201,
1982-07-02,0.7416,1.731,1.0199,
1982-07-05,,,,
1982-07-06,0.739,1.7238,1.0161,
1982-07-07,0.735,1.7105,1.013,
1982-07-08,0.736,1.7105,1.0333,
1982-07-09,0.738,1.7245,1.0158,
1982-07-12,0.7418,1.7325,1.0157,
1982-07-13,0.7375,1.7225,1.0113,
1982-07-14,0.74,1.723,1.0118,
1982-07-15,0.7388,1.7215,1.0121,
1982-07-16,0.739,1.724,1.0124,
1982-07-19,0.743,1.735,1.0132,
1982-07-20,0.7422,1.739,1.0115,
1982-07-21,0.7426,1.756,1.0109,
1982-07-22,0.7427,1.7475,1.0091,
1982-07-23,0.7427,1.7665,1.004,
1982-07-26,0.7441,1.764,1.008,
1982-07-27,0.743,1.7562,1.0044,
1982-07-28,0.7418,1.7435,1.001,
1982-07-29,0.738,1.738,0.997,
1982-07-30,0.73,1.738,0.989,
